L,v0,C,t,angle,velocity,accel
0.15,1.25,0.15000000000000002,0.0,1.5707963267948966,1.25,-69.56666666666668
0.15,1.25,0.15000000000000002,0.02,1.582187400930651,-0.09592132910217108,-65.0760192423682
0.15,1.25,0.15000000000000002,0.04,1.5675379391308872,-1.355052626559425,-60.882810732927226
0.15,1.25,0.15000000000000002,0.06,1.5285282012647998,-2.5326537062682277,-56.899408038517485
0.15,1.25,0.15000000000000002,0.08,1.4667577116068926,-3.6312186274494813,-52.942311159694654
0.15,1.25,0.15000000000000002,0.1,1.3838176256023575,-4.648877364395234,-48.7638431014461
0.15,1.25,0.15000000000000002,0.12,1.281388676983362,-5.5784377171116155,-44.08542377695448
0.15,1.25,0.15000000000000002,0.14,1.161351313759962,-6.407148788795478,-38.63699792792481
0.15,1.25,0.15000000000000002,0.16,1.0258921434799209,-7.117330942845252,-32.204136705099174
0.15,1.25,0.15000000000000002,0.18,0.877587985859675,-7.68799820240385,-24.679007606546016
0.15,1.25,0.15000000000000002,0.2,0.7194474911279517,-8.097458967497657,-16.10505526601252
0.15,1.25,0.15000000000000002,0.22,0.5548929451837743,-8.326626499048558,-6.700719492153663
0.15,1.25,0.15000000000000002,0.24,0.38767324437392553,-8.36247582074142,3.1514074747798198
0.15,1.25,0.15000000000000002,0.26,0.2217125471358552,-8.200887065392246,12.95479276784689
0.15,1.25,0.15000000000000002,0.28,0.06091437399811279,-7.84815659306483,22.179185149191774
0.15,1.25,0.15000000000000002,0.3,-0.0910475032498472,-7.320780018527865,30.348883389528588
0.15,1.25,0.15000000000000002,0.32,-0.2309169513469782,-6.643605781637137,37.11346579661923
0.15,1.25,0.15000000000000002,0.34,-0.3559944501508896,-5.8469103649147085,42.283081604434486
0.15,1.25,0.15000000000000002,0.36,-0.4642131929149311,-4.96316358764302,45.82472722695225
0.15,1.25,0.15000000000000002,0.38,-0.5541534204985284,-4.024187542445571,47.82898212206667
0.15,1.25,0.15000000000000002,0.4,-0.6250077806019084,-3.0591461026010656,48.46292798417504
0.15,1.25,0.15000000000000002,0.42,-0.6765160529978436,-2.093488266415708,47.92393872919644
0.15,1.25,0.15000000000000002,0.44,-0.7088874037046576,-1.1487229769616842,46.40379755076253
0.15,1.25,0.15000000000000002,0.46,-0.7227243992978651,-0.24277377440389403,44.0667967788001
0.15,1.25,0.15000000000000002,0.48,-0.7189575702340202,0.6093663100260576,41.041258806934685
0.15,1.25,0.15000000000000002,0.5,-0.6987939962688845,1.394922188765419,37.421740365968965
0.15,1.25,0.15000000000000002,0.52,-0.6636791653330854,2.102746879227991,33.27849992593693
0.15,1.25,0.15000000000000002,0.54,-0.615268420666979,2.7229654720672722,28.670872646726817
0.15,1.25,0.15000000000000002,0.56,-0.5554027462512875,3.2468997551561185,23.66147589562823
0.15,1.25,0.15000000000000002,0.58,-0.48608330814727496,3.667261820111644,18.328480500697545
0.15,1.25,0.15000000000000002,0.6,-0.4094399173580609,3.9785539281871847,12.773605945959792
0.15,1.25,0.15000000000000002,0.62,-0.32769027107259713,4.177571081456742,7.124215087345089
0.15,1.25,0.15000000000000002,0.64,-0.24308915273544757,4.263880973874933,1.5289806842716747
0.15,1.25,0.15000000000000002,0.66,-0.1578692980006185,4.240158832324995,-3.852043668623109
0.15,1.25,0.15000000000000002,0.68,-0.07417782549255246,4.112284434766175,-8.860832632079351
0.15,1.25,0.15000000000000002,0.7000000000000001,0.005986503650860325,3.8891600664897066,-13.355381888521674
0.15,1.25,0.15000000000000002,0.72,0.08082968985167123,3.5822672620710416,-17.221398225447047
0.15,1.25,0.15000000000000002,0.74,0.14880797153530512,3.2050312002036874,-20.37960100262179
0.15,1.25,0.15000000000000002,0.76,0.2086594688919615,2.772090777276453,-22.78782312825407
0.15,1.25,0.15000000000000002,0.78,0.2594211384931245,2.2985755853097465,-24.43839874690571
0.15,1.25,0.15000000000000002,0.8,0.3004320407985456,1.7994709883291977,-25.35224981860474
0.15,1.25,0.15000000000000002,0.8200000000000001,0.3313252214445556,1.2891196119097441,-25.571453797187484
0.15,1.25,0.15000000000000002,0.84,0.35201112482901914,0.7808726908630449,-25.15193354691426
0.15,1.25,0.15000000000000002,0.86,0.36265542625053715,0.28687619324999114,-24.157439822911886
0.15,1.25,0.15000000000000002,0.88,0.3636536716116797,-0.18204104062681287,-22.655409775881424
0.15,1.25,0.15000000000000002,0.9,0.3556043746501038,-0.6164158119943152,-20.71474786999722
0.15,1.25,0.15000000000000002,0.92,0.3392814780335404,-1.0081712833343768,-18.405177953567986
0.15,1.25,0.15000000000000002,0.9400000000000001,0.3156064483505286,-1.3506356483474378,-15.797584883951941
0.15,1.25,0.15000000000000002,0.96,0.2856198995488308,-1.638572115055829,-12.964692785252655
0.15,1.25,0.15000000000000002,0.98,0.2504524882654876,-1.8682207655432246,-9.981487492214622
0.15,1.25,0.15000000000000002,1.0,0.21129492827807922,-2.0373425182599627,-6.924952053543422
0.15,1.25,0.15000000000000002,1.02,0.169367236053357,-2.1452490285497046,-3.8729071015250778
0.15,1.25,0.15000000000000002,1.04,0.12588766997528675,-2.19280051108195,-0.9019899692426003
0.15,1.25,0.15000000000000002,1.06,0.08204216470433646,-2.1823564404324522,1.9149810579607784
0.15,1.25,0.15000000000000002,1.08,0.03895530021008082,-2.1176705856942935,4.511869626112879
0.15,1.25,0.15000000000000002,1.1,-0.002336065080951291,-2.0037300881379947,6.831878811130288
0.15,1.25,0.15000000000000002,1.12,-0.04090544251300971,-1.8465467026955367,8.829625625241002
0.15,1.25,0.15000000000000002,1.1400000000000001,-0.07595482503565679,-1.6529145700868804,10.472385857484612
0.15,1.25,0.15000000000000002,1.16,-0.10682776533784628,-1.4301521734979517,11.740428754449383
0.15,1.25,0.15000000000000002,1.18,-0.13301728413261785,-1.1858462740267066,12.626520239221563
0.15,1.25,0.15000000000000002,1.2,-0.15416880510016212,-0.9276123651150693,13.134787777623357
0.15,1.25,0.15000000000000002,1.22,-0.17007855292112786,-0.6628822908374793,13.279196535748973
0.15,1.25,0.15000000000000002,1.24,-0.18068802364108372,-0.39872410010408244,13.081881425836864
0.15,1.25,0.15000000000000002,1.26,-0.18607518489164562,-0.14169503622146443,12.571530331968054
0.15,1.25,0.15000000000000002,1.28,-0.18644304802664852,0.10227469032469233,11.781940044234277
0.15,1.25,0.15000000000000002,1.3,-0.1821061921622258,0.3279715442109086,10.750789068765016
0.15,1.25,0.15000000000000002,1.32,-0.17347572459262822,0.5309656344813487,9.51860852359612
0.15,1.25,0.15000000000000002,1.34,-0.16104309996401017,0.7076587195005367,8.127890032606773
0.15,1.25,0.15000000000000002,1.36,-0.14536315044708722,0.855315059014688,6.622254886816604
0.15,1.25,0.15000000000000002,1.3800000000000001,-0.12703666419612042,0.9720756913399526,5.04561684129889
0.15,1.25,0.15000000000000002,1.4000000000000001,-0.10669285148215135,1.0569555233360814,3.441296634425351
0.15,1.25,0.15000000000000002,1.42,-0.08497204616869242,1.1098221294144164,1.851079774820258
0.15,1.25,0.15000000000000002,1.44,-0.06250902405152883,1.1313553464092345,0.31424391935813034
0.15,1.25,0.15000000000000002,1.46,-0.039917325630360725,1.1229874927851198,-1.1333917745709967
0.15,1.25,0.15000000000000002,1.48,-0.017774950418860076,1.0868254412744063,-2.460330926685687
0.15,1.25,0.15000000000000002,1.5,0.0033882082918428418,1.025556596341907,-3.6401103861214894
0.15,1.25,0.15000000000000002,1.52,0.02310093469361927,0.9423428924773648,-4.6518097335005875
0.15,1.25,0.15000000000000002,1.54,0.04095905342554033,0.8407067400526024,-5.480328966663
0.15,1.25,0.15000000000000002,1.56,0.05663146440220382,0.7244138047783129,-6.116431069694724
0.15,1.25,0.15000000000000002,1.58,0.06986384443905304,0.5973571209224843,-6.5565698101902
0.15,1.25,0.15000000000000002,1.6,0.08048007659530144,0.46344654472555114,-6.802538790333354
0.15,1.25,0.15000000000000002,1.62,0.08838155067784646,0.3265066382836731,-6.860986729814631
0.15,1.25,0.15000000000000002,1.6400000000000001,0.09354452236279695,0.19018514920828045,-6.742843765054325
0.15,1.25,0.15000000000000002,1.6600000000000001,0.09601576154640439,0.05787356549366785,-6.462698763438048
0.15,1.25,0.15000000000000002,1.68,0.09590673831070319,-0.06735963650052637,-6.038157441067191
0.15,1.25,0.15000000000000002,1.7,0.09338660214407966,-0.18282291207931145,-5.489200657290314
0.15,1.25,0.15000000000000002,1.72,0.08867421050793871,-0.28624281383021943,-4.837553556210381
0.15,1.25,0.15000000000000002,1.74,0.08202945950012216,-0.37579269611692245,-4.106069963829183
0.15,1.25,0.15000000000000002,1.76,0.07374416216147522,-0.45010927500240794,-3.31813385564892
0.15,1.25,0.15000000000000002,1.78,0.06413271415787769,-0.5082974033755354,-2.497080237116574
0.15,1.25,0.15000000000000002,1.8,0.05352277832242879,-0.5499234967428827,-1.6656403652297602
0.15,1.25,0.15000000000000002,1.82,0.04224620958926049,-0.5749981750524173,-0.8454197522899711
0.15,1.25,0.15000000000000002,1.84,0.03063042873074773,-0.5839488864251238,-0.05642051946392268
0.15,1.25,0.15000000000000002,1.86,0.0189904355536296,-0.5775835321955003,0.6833786043496293
0.15,1.25,0.15000000000000002,1.8800000000000001,0.007621629065144159,-0.5570463784914934,1.3583715465705797
0.15,1.25,0.15000000000000002,1.9000000000000001,-0.0032064260192536114,-0.5237677837808632,1.955592514934985
0.15,1.25,0.15000000000000002,1.92,-0.01325517923038164,-0.47940945215113995,2.464894843701338
0.15,1.25,0.15000000000000002,1.94,-0.022321151393247605,-0.42580702692073574,2.8790388399830746
0.15,1.25,0.15000000000000002,1.96,-0.03023882900502456,-0.3649118083489038,3.1936907403621166
0.15,1.25,0.15000000000000002,1.98,-0.03688240155891255,-0.2987333414481014,3.407340034006995
0.15,1.25,0.15000000000000002,2.0,-0.04216637033777769,-0.22928438296718118,3.521144775321939
0.15,3.75,0.05,0.0,1.5707963267948966,3.75,-69.56666666666668
0.15,3.75,0.05,0.02,1.6319903176726047,2.3749186321865206,-67.91638484981134
0.15,3.75,0.05,0.04,1.6660179625683345,1.033403535311983,-66.25195398476829
0.15,3.75,0.05,0.06,1.6735392333552934,-0.27626220308617305,-64.74816091162786
0.15,3.75,0.05,0.08,1.6551546197193427,-1.5578325144683074,-63.43650923489932
0.15,3.75,0.05,0.1,1.611392064272657,-2.8143768061762793,-62.21903200578627
0.15,3.75,0.05,0.12,1.542745802783853,-4.045800452336829,-60.87893844804401
0.15,3.75,0.05,0.14,1.4497627071151107,-5.246575561579004,-59.09202930725434
0.15,3.75,0.05,0.16,1.3331713141789334,-6.403772094729965,-56.44694299767686
0.15,3.75,0.05,0.18,1.1940450754009195,-7.495668484154768,-52.484634771617706
0.15,3.75,0.05,0.2,1.0339837129853933,-8.491424066926259,-46.766121255114655
0.15,3.75,0.05,0.22,0.855285552503811,-9.352408812923512,-38.96962552381879
0.15,3.75,0.05,0.24,0.6610724488964809,-10.03566477165271,-29.002489013891775
0.15,3.75,0.05,0.26,0.45532368133601314,-10.499483573585573,-17.093756029009928
0.15,3.75,0.05,0.28,0.24278333550325015,-10.710264258786419,-3.8222104924820997
0.15,3.75,0.05,0.3,0.028731123271828155,-10.648983554227858,9.95344699064178
0.15,3.75,0.05,0.32,-0.18135558955156916,-10.31529258271149,23.257182730676433
0.15,3.75,0.05,0.34,-0.38218526293322663,-9.727831993428364,35.19956410485482
0.15,3.75,0.05,0.36,-0.5690021453458783,-8.920676158061017,45.14883862349367
0.15,3.75,0.05,0.38,-0.7378362254129298,-7.937186865084939,52.812921466809215
0.15,3.75,0.05,0.4,-0.8856207314949873,-6.823251094938261,58.221129430288585
0.15,3.75,0.05,0.42,-1.0101834442427269,-5.621660247121191,61.63547173747255
0.15,3.75,0.05,0.44,-1.1101457525886442,-4.36858766248,63.4369183239777
0.15,3.75,0.05,0.46,-1.1847736908926305,-3.092270373807966,64.02332423746051
0.15,3.75,0.05,0.48,-1.2338212267619588,-1.8134518656683718,63.736792702198166
0.15,3.75,0.05,0.5,-1.257394787522651,-0.5469603023049626,62.82212540325484
0.15,3.75,0.05,0.52,-1.2558558922099896,0.6961412521487056,61.40979970477585
0.15,3.75,0.05,0.54,-1.2297689620868901,1.9062429189435521,59.51566802178287
0.15,3.75,0.05,0.56,-1.1798946007955144,3.0729908775260233,57.05217281130694
0.15,3.75,0.05,0.58,-1.1072239258520882,4.183413484405527,53.849500588982856
0.15,3.75,0.05,0.6,-1.0130454056936762,5.220578998390084,49.68783277030419
0.15,3.75,0.05,0.62,-0.8990312968135954,6.163023437016102,44.342371066909344
0.15,3.75,0.05,0.64,-0.7673256578497661,6.9852033679888805,37.64018087746386
0.15,3.75,0.05,0.66,-0.6206114321924536,7.659153181792575,29.522067291429654
0.15,3.75,0.05,0.68,-0.4621323342822497,8.157318318361622,20.09541177162032
0.15,3.75,0.05,0.7000000000000001,-0.29564902567595597,8.456199347959886,9.659217828069586
0.15,3.75,0.05,0.72,-0.12532013530859767,8.540078843116587,-1.3144758542188786
0.15,3.75,0.05,0.74,0.044484359523179015,8.403899419841917,-12.24598372196226
0.15,3.75,0.05,0.76,0.20941170546786758,8.054476555783953,-22.545064274591375
0.15,3.75,0.05,0.78,0.3653590936041794,7.50969147582046,-31.710521629581052
0.15,3.75,0.05,0.8,0.5086717285825697,6.795925231293784,-39.401977439303465
0.15,3.75,0.05,0.8200000000000001,0.636278104220104,5.944499652761517,-45.46607169475286
0.15,3.75,0.05,0.84,0.7457519971249281,4.988058355931976,-49.91778299848889
0.15,3.75,0.05,0.86,0.8353081339346923,3.957653393434877,-52.891707769958906
0.15,3.75,0.05,0.88,0.9037503571436911,2.8809436660030165,-54.582732137621704
0.15,3.75,0.05,0.9,0.9503954897018431,1.7815484480436528,-55.19191337660425
0.15,3.75,0.05,0.92,0.9749942507995139,0.6793523954227305,-54.886328482254115
0.15,3.75,0.05,0.9400000000000001,0.9776652133640491,-0.40855060932015697,-53.77538036219874
0.15,3.75,0.05,0.96,0.9588513186649265,-1.4665968730677033,-51.902456172426795
0.15,3.75,0.05,0.98,0.9193023573109553,-2.479460518060343,-49.249736110626486
0.15,3.75,0.05,1.0,0.8600815612317209,-3.430972065832419,-45.75419243390748
0.15,3.75,0.05,1.02,0.7825899599343978,-4.3034551806168695,-41.33311968857413
0.15,3.75,0.05,1.04,0.6885983637868007,-5.077651840603359,-35.91695765477492
0.15,3.75,0.05,1.06,0.5802739735057764,-5.7333453265105625,-29.485368051491704
0.15,3.75,0.05,1.08,0.46018740829546,-6.250684371973851,-22.099983297560925
0.15,3.75,0.05,1.1,0.3312873400648344,-6.612058862274883,-13.925313640382829
0.15,3.75,0.05,1.12,0.19683464933701633,-6.804205895271486,-5.229793271903625
0.15,3.75,0.05,1.1400000000000001,0.0602958126198299,-6.820100575676916,3.636932343916962
0.15,3.75,0.05,1.16,-0.0747954955231398,-6.6601749681526385,12.28726016794262
0.15,3.75,0.05,1.18,-0.20499163786995273,-6.332549631674677,20.348923082616228
0.15,3.75,0.05,1.2,-0.32707826705452026,-5.852217504928311,27.514016720254777
0.15,3.75,0.05,1.22,-0.4381964017440583,-5.239399051983706,33.571229990026694
0.15,3.75,0.05,1.24,-0.5359266467906075,-4.517478158859246,38.41514443378973
0.15,3.75,0.05,1.26,-0.6183317740925705,-3.710974297882165,42.03415569310552
0.15,3.75,0.05,1.28,-0.6839622631076855,-2.84391319848426,44.48413797089749
0.15,3.75,0.05,1.3,-0.731835012784199,-1.93879181438154,45.856842035169585
0.15,3.75,0.05,1.32,-0.7613976267894833,-1.0161612685520633,46.250740044872316
0.15,3.75,0.05,1.34,-0.7724897436578473,-0.09472515130817949,45.749250391266656
0.15,3.75,0.05,1.36,-0.7653100826326863,0.8082206412098765,44.4085237980904
0.15,3.75,0.05,1.3800000000000001,-0.7403940659934473,1.6762025654521089,42.2550104507059
0.15,3.75,0.05,1.4000000000000001,-0.6986030147513874,2.493025939447156,39.29188868414853
0.15,3.75,0.05,1.42,-0.641122423652187,3.242435905404499,35.51272973650584
0.15,3.75,0.05,1.44,-0.5694639071685853,3.9081052241462584,30.920074334431586
0.15,3.75,0.05,1.46,-0.485463498787807,4.474016790124686,25.545710658204555
0.15,3.75,0.05,1.48,-0.3912683329209464,4.925235029452123,19.468539219866358
0.15,3.75,0.05,1.5,-0.2893047152114147,5.248972612975923,12.82550630654547
0.15,3.75,0.05,1.52,-0.18222332675088815,5.4357736794993645,5.811812865175066
0.15,3.75,0.05,1.54,-0.0728215616479015,5.480577715465515,-1.3312088141269935
0.15,3.75,0.05,1.56,0.03605224080210163,5.383428868673304,-8.338893445971859
0.15,3.75,0.05,1.58,0.14160370215008658,5.149661302427811,-14.951809762801426
0.15,3.75,0.05,1.6,0.24119524234260709,4.789511104674071,-20.943348022771918
0.15,3.75,0.05,1.62,0.3324360445497944,4.317240684880531,-26.14000604576843
0.15,3.75,0.05,1.6400000000000001,0.413251148686408,3.749965152950078,-30.430542808744335
0.15,3.75,0.05,1.6600000000000001,0.4819260322827194,3.106413030215567,-33.7636001372705
0.15,3.75,0.05,1.68,0.5371275390355729,2.405830245090592,-36.136371824391176
0.15,3.75,0.05,1.7,0.5779055439549242,1.6671657922235974,-37.57851687343631
0.15,3.75,0.05,1.72,0.6036816462473126,0.9085901536692194,-38.135635691040726
0.15,3.75,0.05,1.74,0.6142313850736117,0.1473191710355272,-37.85570709277308
0.15,3.75,0.05,1.76,0.6096653328628632,-0.6003387078714273,-36.780546958735634
0.15,3.75,0.05,1.78,0.5904124615195998,-1.3188220356063893,-34.943064596454086
0.15,3.75,0.05,1.8,0.5572068832743138,-1.9931575917705444,-32.37005453814893
0.15,3.75,0.05,1.82,0.5110768877264001,-2.6089044790525775,-29.08945671651153
0.15,3.75,0.05,1.84,0.45333343008624377,-3.152274313674095,-25.1403636716485
0.15,3.75,0.05,1.86,0.3855541373169529,-3.6104605425023593,-20.58352865876054
0.15,3.75,0.05,1.8800000000000001,0.3095587209043387,-3.972161929148007,-15.509835610968565
0.15,3.75,0.05,1.9000000000000001,0.2273724863938777,-4.228234518039881,-10.044326172041512
0.15,3.75,0.05,1.92,0.1411763853864518,-4.372364906116067,-4.3441130024359085
0.15,3.75,0.05,1.94,0.05324445748188951,-4.40163638619617,1.4101646607514517
0.15,3.75,0.05,1.96,-0.03412796267870364,-4.316869059425262,7.028056692586745
0.15,3.75,0.05,1.98,-0.11869988079208041,-4.122655542452813,12.325483813759016
0.15,3.75,0.05,2.0,-0.19835775994912686,-3.827076640759177,17.140002539252965
0.15,3.75,0.15000000000000002,0.0,1.5707963267948966,3.75,-77.9
0.15,3.75,0.15000000000000002,0.02,1.6305615308025476,2.2436640630025844,-72.76211450905276
0.15,3.75,0.15000000000000002,0.04,1.6612115271415475,0.8374684824168299,-67.9244241613767
0.15,3.75,0.15000000000000002,0.06,1.6646769042371334,-0.47626555705637147,-63.52445625169932
0.15,3.75,0.15000000000000002,0.08,1.6427183490119968,-1.706326684652634,-59.543167469398206
0.15,3.75,0.15000000000000002,0.1,1.5969329582786704,-2.85989653159694,-55.84467469433296
0.15,3.75,0.15000000000000002,0.12,1.5288075608732894,-3.940533837780698,-52.207243730842606
0.15,3.75,0.15000000000000002,0.14,1.439806516123171,-4.946731650550413,-48.35061889474494
0.15,3.75,0.15000000000000002,0.16,1.3314828331167434,-5.871037261462181,-43.9660366369811
0.15,3.75,0.15000000000000002,0.18,1.2056004062747896,-6.699846277640492,-38.754298218813574
0.15,3.75,0.15000000000000002,0.2,1.0642520662799952,-7.414060111496713,-32.47394673778449
0.15,3.75,0.15000000000000002,0.22,0.9099543504804092,-7.990782028090677,-24.995772103499363
0.15,3.75,0.15000000000000002,0.24,0.745697489376171,-8.406080796634239,-16.35260792017386
0.15,3.75,0.15000000000000002,0.26,0.5749312940836819,-8.638566741798442,-6.767801955167872
0.15,3.75,0.15000000000000002,0.28,0.4014761019109536,-8.67318445535029,3.3537665172150994
0.15,3.75,0.15000000000000002,0.3,0.22936260957040364,-8.504383260689123,13.478804797983251
0.15,3.75,0.15000000000000002,0.32,0.06262152560766554,-8.137848499893195,23.03339005280575
0.15,3.75,0.15000000000000002,0.34,-0.09494267624910932,-7.590325783826666,31.50101269581279
0.15,3.75,0.15000000000000002,0.36,-0.23995568485886828,-6.8876282484273785,38.50169743950666
0.15,3.75,0.15000000000000002,0.38,-0.3696240067612271,-6.061436299212181,43.831509353304114
0.15,3.75,0.15000000000000002,0.4,-0.4818167248750732,-5.145752347183698,47.45820325183597
0.15,3.75,0.15000000000000002,0.42,-0.5750796690352149,-4.173800071109275,49.48383459125674
0.15,3.75,0.15000000000000002,0.44,-0.6485963688436018,-3.17585349173219,50.092251791152414
0.15,3.75,0.15000000000000002,0.46,-0.7021162360347039,-2.1781252302956964,49.498015321403734
0.15,3.75,0.15000000000000002,0.48,-0.7358700569101129,-1.2025693477455177,47.90715931349612
0.15,3.75,0.15000000000000002,0.5,-0.7504883660943954,-0.2673141565403627,45.49358629206871
0.15,3.75,0.15000000000000002,0.52,-0.7469321678549595,0.6125841929948485,42.39021475489475
0.15,3.75,0.15000000000000002,0.54,-0.7264396740187252,1.4243331722411166,38.691710464531134
0.15,3.75,0.15000000000000002,0.56,-0.690488080705835,2.1567343394379286,34.46503083457391
0.15,3.75,0.15000000000000002,0.58,-0.6407662855030377,2.7997726517826766,29.76419197491586
0.15,3.75,0.15000000000000002,0.6,-0.5791527534137896,3.3445159626621996,24.64601773164538
0.15,3.75,0.15000000000000002,0.62,-0.5076923225319363,3.7833147380829835,19.18394148561573
0.15,3.75,0.15000000000000002,0.64,-0.42856651669693013,4.110236683321003,13.477318187746627
0.15,3.75,0.15000000000000002,0.66,-0.3440537031285604,4.321626417334793,7.654390302584867
0.15,3.75,0.15000000000000002,0.68,-0.25647793391867607,4.416653808366619,1.8681836258674522
0.15,3.75,0.15000000000000002,0.7000000000000001,-0.1681480870816116,4.397714541213217,-3.7139109492339095
0.15,3.75,0.15000000000000002,0.72,-0.08129139880858847,4.270576652883724,-8.924651543258477
0.15,3.75,0.15000000000000002,0.74,0.002012912799257749,4.04422178837165,-13.612383702743724
0.15,3.75,0.15000000000000002,0.76,0.07989386726159024,3.7303961559636454,-17.654155927897335
0.15,3.75,0.15000000000000002,0.78,0.150737621282155,3.342943433535383,-20.964094722961583
0.15,3.75,0.15000000000000002,0.8,0.213221733019119,2.8970273391975896,-23.496036560852055
0.15,3.75,0.15000000000000002,0.8200000000000001,0.2663337168558858,2.4083561037973227,-25.240884829818597
0.15,3.75,0.15000000000000002,0.84,0.3093749005609234,1.8925002739038055,-26.220232346400543
0.15,3.75,0.15000000000000002,0.86,0.3419520598068095,1.3643589541348002,-26.47823387827997
0.15,3.75,0.15000000000000002,0.88,0.363960026745776,0.837790361245023,-26.073572055884828
0.15,3.75,0.15000000000000002,0.9,0.37555843877726175,0.32539056525169197,-25.072838785483622
0.15,3.75,0.15000000000000002,0.92,0.37714525314880243,-0.16161564274653445,-23.545999179106406
0.15,3.75,0.15000000000000002,0.9400000000000001,0.36932884034836366,-0.6134149680469446,-21.564003938399615
0.15,3.75,0.15000000000000002,0.96,0.3528996223524703,-1.0216166779783855,-19.198171384645597
0.15,3.75,0.15000000000000002,0.98,0.3288015273402001,-1.379263811067153,-16.520701913369372
0.15,3.75,0.15000000000000002,1.0,0.2981030772939561,-1.6808599599120513,-13.605602435466297
0.15,3.75,0.15000000000000002,1.02,0.26196776194895555,-1.922413037569773,-10.529358307014453
0.15,3.75,0.15000000000000002,1.04,0.22162344750288224,-2.101485613078913,-7.370860867912355
0.15,3.75,0.15000000000000002,1.06,0.17833085573103802,-2.2172341055672384,-4.2103391099802465
0.15,3.75,0.15000000000000002,1.08,0.1333515401816897,-2.2704165476633613,-1.1273109184861294
0.15,3.75,0.15000000000000002,1.1,0.08791617222912411,-2.263351499586882,1.802191310307732
0.15,3.75,0.15000000000000002,1.12,0.043194231418454965,-2.199817636728052,4.508701062155804
0.15,3.75,0.15000000000000002,1.1400000000000001,0.000266317855067439,-2.0848926874886593,6.932225104113343
0.15,3.75,0.15000000000000002,1.16,-0.03989976835525144,-1.9247396033217103,9.024551214272632
0.15,3.75,0.15000000000000002,1.18,-0.07646826448458133,-1.7263551054466866,10.750669112207653
0.15,3.75,0.15000000000000002,1.2,-0.1087494349801437,-1.497299704083146,12.089201655524157
0.15,3.75,0.15000000000000002,1.22,-0.13620813909107649,-1.2454284796207036,13.031921552226338
0.15,3.75,0.15000000000000002,1.24,-0.15846716091405366,-0.9786390106415446,13.582561305040015
0.15,3.75,0.15000000000000002,1.26,-0.1753057722236635,-0.7046479752627284,13.755190322552544
0.15,3.75,0.15000000000000002,1.28,-0.18665416495602158,-0.4308021514987529,13.572430348117324
0.15,3.75,0.15000000000000002,1.3,-0.19258445895853482,-0.1639248701512782,13.06372843713365
0.15,3.75,0.15000000000000002,1.32,-0.1932989748904836,0.08980476208549265,12.263825247159945
0.15,3.75,0.15000000000000002,1.34,-0.18911638047447984,0.32494447274378147,11.211469909689947
0.15,3.75,0.15000000000000002,1.36,-0.1804562267573828,0.5368580750658988,9.948361136100083
0.15,3.75,0.15000000000000002,1.3800000000000001,-0.16782229770997736,0.7217652627841711,8.518246607189973
0.15,3.75,0.15000000000000002,1.4000000000000001,-0.1517851388831395,0.8767742544270402,6.966094509893253
0.15,3.75,0.15000000000000002,1.42,-0.13296409777254325,0.9998979172803256,5.337258595235236
0.15,3.75,0.15000000000000002,1.44,-0.11200921210336898,1.0900526716353858,3.6765856777396593
0.15,3.75,0.15000000000000002,1.46,-0.08958330330367323,1.1470388254402746,2.027452188580486
0.15,3.75,0.15000000000000002,1.48,-0.06634465987001174,1.1715011093993002,0.4307547009718373
0.15,3.75,0.15000000000000002,1.5,-0.04293071211804946,1.1648690108010382,-1.0760904944190934
0.15,3.75,0.15000000000000002,1.52,-0.01994309659411964,1.1292777716550437,-2.4600671776945005
0.15,3.75,0.15000000000000002,1.54,0.0020655254293216463,1.067472400573727,-3.6933266022688214
0.15,3.75,0.15000000000000002,1.56,0.022602588752912565,0.9826983611659837,-4.753744647681783
0.15,3.75,0.15000000000000002,1.58,0.041244462716730185,0.878583532085149,-5.625234943355386
0.15,3.75,0.15000000000000002,1.6,0.0576428837871716,0.7590164110741191,-6.29781197167324
0.15,3.75,0.15000000000000002,1.62,0.07152895545966687,0.6280254253177988,-6.767423717315038
0.15,3.75,0.15000000000000002,1.6400000000000001,0.08271478141776108,0.48966356884151896,-7.035592263097901
0.15,3.75,0.15000000000000002,1.6600000000000001,0.09109287327886953,0.34790174814370783,-7.1089107253308015
0.15,3.75,0.15000000000000002,1.68,0.0966335333227766,0.20653322163756685,-6.99844593400814
0.15,3.75,0.15000000000000002,1.7,0.09938045014465191,0.06909055731156508,-6.719089919406331
0.15,3.75,0.15000000000000002,1.72,0.09944476262816435,-0.06122421210319705,-6.288892624374989
0.15,3.75,0.15000000000000002,1.74,0.09699786395248364,-0.18159608297241053,-5.728397225947183
0.15,3.75,0.15000000000000002,1.76,0.0922632053329333,-0.2896404079005118,-5.059988489482923
0.15,3.75,0.15000000000000002,1.78,0.08550736094721935,-0.3834333481375113,-4.307258189049324
0.15,3.75,0.15000000000000002,1.8,0.07703061473343042,-0.46152981028250484,-3.4943888329554844
0.15,3.75,0.15000000000000002,1.82,0.06715731082103289,-0.52296926825603,-2.645556515263328
0.15,3.75,0.15000000000000002,1.84,0.05622619117810248,-0.5672698343206652,-1.7843562580621857
0.15,3.75,0.15000000000000002,1.86,0.04458099183127182,-0.5944111886356835,-0.9332605585743334
0.15,3.75,0.15000000000000002,1.8800000000000001,0.03256145612587385,-0.6048070181883266,-0.11311955338424218
0.15,3.75,0.15000000000000002,1.9000000000000001,0.02049502049120605,-0.5992681079856081,0.6572798543062301
